GEOID,name,total_population,median_income,median_home_value,educational_attainment,white_alone,black_alone,native,asian,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino,total_population00,median_income00,median_home_value00,educational_attainment_00,white_alone00,black_alone00,native00,asian00,native_hawaiian_pacific_islander00,hispanic_or_latino00,educational_attainment_pct,educational_attainment_pct00,educational_attainment_change,home_pct_change,has_pop_500+_2000,has_pop_500+_2016,median_40th_home_2000,median_40th_income_2000,educational_is_upper3rd,median_home_higher,median_home_top_third,gentrified,pct_white_alone_change,pct_white_alone_2016,pct_black_alone_change,pct_black_alone_2016,pct_native_alone_change,pct_native_alone_2016,pct_asian_alone_change,pct_asian_alone_2016,pct_hispanic_or_latino_alone_change,pct_hispanic_or_latino_alone_2016,pct_native_hawaiian_pacific_islander_change,pct_native_hawaiian_pacific_islander_2016,low_population,eligible_for_gentrification,eligible_not_gentrified_highpop,not_eligible_highpop
36085000700,"Census Tract 7, Richmond County, New York",6228,45951.0,261000.0,999.0,911.0,2741.0,0.0,219.0,0.0,43.0,580.0,1734.0,4947.0,35843.0,152100.0,957.0,1025.0,2308.0,36.0,276.0,0.0,1255.0,16.040462427745666,19.345057610673134,-3.304595182927468,0.18413793103448275,True,True,True,True,False,True,False,False,-6.0921392969717925,14.627488760436739,-2.6436196710176034,44.01091843288375,-0.1496790838378138,0.0,-1.1475396427565725,3.5163776493256265,2.473093402786297,27.842003853564545,0.0,0.0,False,True,True,False
36085000800,"Census Tract 8, Richmond County, New York",5662,78014.0,403200.0,1187.0,3006.0,240.0,0.0,838.0,0.0,7.0,104.0,1467.0,4822.0,51404.0,181600.0,524.0,3209.0,143.0,12.0,382.0,0.0,908.0,20.964323560579302,10.866860223973456,10.097463336605847,0.3694444444444445,True,True,False,False,True,True,True,False,-13.458369087519948,53.09078064288237,1.2732104312317518,4.2387848816672555,-0.03692015035877741,0.0,-1.1752914530877483,14.800423878488168,7.079211743069159,25.9095725891911,0.0,0.0,False,False,False,True
36085000900,"Census Tract 9, Richmond County, New York",1724,47868.0,362800.0,331.0,295.0,780.0,0.0,172.0,0.0,2.0,50.0,425.0,2109.0,35703.0,165200.0,458.0,623.0,859.0,17.0,90.0,0.0,505.0,19.19953596287703,21.716453295400665,-2.5169173325236365,0.36251378169790527,True,True,True,True,False,True,False,False,-12.428697472658886,17.111368909512763,4.513415601460537,45.243619489559165,0.1800096591890461,0.0,0.9529923133537741,9.976798143851507,0.7069745285644657,24.651972157772622,0.0,0.0,False,True,True,False
36085001100,"Census Tract 11, Richmond County, New York",3174,45337.0,313300.0,661.0,472.0,1727.0,0.0,72.0,0.0,31.0,115.0,757.0,3705.0,37321.0,133800.0,632.0,1002.0,1326.0,37.0,192.0,0.0,1108.0,20.825456836798992,17.058029689608638,3.7674271471903538,0.4021066070858602,True,True,True,True,False,True,True,False,-12.173708956118666,14.870825456836801,18.621364375020732,54.41083805923126,0.167071014747863,0.0,0.8669631035564773,2.2684310018903595,-6.055501557441666,23.850031505986138,0.0,0.0,False,True,True,False
36085001700,"Census Tract 17, Richmond County, New York",1500,31250.0,421600.0,462.0,503.0,322.0,0.0,115.0,0.0,5.0,62.0,493.0,1672.0,44444.0,208900.0,433.0,661.0,314.0,8.0,185.0,0.0,472.0,30.8,25.89712918660287,4.902870813397129,0.3063092979127135,True,True,False,False,False,True,False,False,-6.000159489633177,33.53333333333333,2.686762360446572,21.46666666666667,0.05486443381180223,0.0,1.2687400318979272,7.666666666666666,4.637001594896336,32.86666666666667,0.0,0.0,False,False,False,True
36085001800,"Census Tract 18, Richmond County, New York",584,67000.0,,120.0,366.0,74.0,9.0,9.0,0.0,0.0,47.0,79.0,1049.99999,33408.998830000004,207499.998,119.4078903,648.3552856000001,151.97367859999997,0.986842096,32.56578827,0.0,210.1973724,20.54794520547945,11.372180136877907,9.175765068601544,,True,True,False,True,True,False,False,False,0.9231098505397171,62.671232876712324,-1.802450937322753,12.67123287671233,0.0749948485399997,1.5410958904109588,2.474829933576678,1.5410958904109588,-6.491400301809813,13.527397260273974,0.0,0.0,False,False,False,True
36085002001,"Census Tract 20.01, Richmond County, New York",2584,89792.0,357300.0,731.0,1790.0,140.0,46.0,221.0,0.0,0.0,69.0,364.0,2299.0,50859.0,172600.0,374.0,1694.0,76.0,1.0,184.0,1.0,326.0,28.289473684210527,16.267942583732058,12.02153110047847,0.32370556954939833,True,True,True,False,True,True,False,False,-4.411764705882348,69.27244582043343,2.1121715323798074,5.41795665634675,-0.004797482281298775,1.780185758513932,-0.8827367397589736,8.552631578947368,-0.09339098840928273,14.086687306501547,-0.04349717268377556,0.0,False,False,False,True
36085002002,"Census Tract 20.02, Richmond County, New York",3395,90598.0,467200.0,1243.0,2655.0,57.0,0.0,368.0,0.0,16.0,137.0,162.0,3236.0,51664.47143,223094.6885,585.5921053,2433.644737,126.0263157,13.01315789,297.4342105,0.0,293.8026316,36.61266568483063,18.096171362793573,18.516494322037058,0.33147995740582203,True,True,False,False,True,True,False,False,2.9979020799237617,78.20324005891017,-2.2155695207405275,1.678939617083947,-0.01883352148882872,0.0,-0.4304668891529566,10.839469808541974,-4.307468212742871,4.771723122238586,0.0,0.0,False,False,False,True
36085002100,"Census Tract 21, Richmond County, New York",4285,52895.0,346900.0,598.0,792.0,1219.0,0.0,211.0,0.0,98.0,76.0,1889.0,3758.589531,41333.41863,144315.6281,544.8613313,1151.586445,1195.754971,18.59767675,212.3165954,5.0,1127.005662,13.955659276546092,14.496430823480628,-0.5407715469345362,0.41757890072066883,True,True,True,True,False,True,True,False,-12.155711924594723,18.483080513418905,-3.3658534217789793,28.448074679113184,-0.06078654878461254,0.0,-0.6939572752852019,4.924154025670945,14.099211120701902,44.084014002333724,-0.1330286257321031,0.0,False,True,True,False
36085002700,"Census Tract 27, Richmond County, New York",2186,33750.0,371800.0,233.0,589.0,591.0,4.0,31.0,0.0,25.0,178.0,768.0,1787.999979,30226.99974,143200.0003,135.559494,713.4189453,464.0686035,5.93691206,68.27449036,0.0,500.6795654,10.658737419945105,7.581627270254011,3.0771101496910935,0.4607853673480366,True,True,True,True,False,True,True,False,-12.956198606304731,26.944190301921317,1.0810614228605466,27.035681610247025,-0.0604541395290355,0.18298261665141813,-0.6952226215891137,1.4181152790484903,7.1304492382096,35.13266239707228,0.0,0.0,False,True,True,False
36085002900,"Census Tract 29, Richmond County, New York",5237,27063.0,306400.0,371.0,359.0,2301.0,15.0,202.0,0.0,28.0,23.0,2309.0,5301.0,17019.0,145900.0,236.0,561.0,2879.0,38.0,100.0,0.0,1666.0,7.084208516326141,4.451990190530089,2.6322183257960523,0.33335509138381203,True,True,True,True,False,True,False,False,-3.7278391887249516,6.855069696391064,-10.373138728873187,43.93736872255108,0.00876038499154419,0.2864235249188467,0.023053644714589705,3.8571701355738015,12.662095489132955,44.090127935841124,0.0,0.0,False,True,True,False
36085003300,"Census Tract 33, Richmond County, New York",3708,87647.0,443000.0,1125.0,1891.0,857.0,0.0,335.0,0.0,0.0,0.0,625.0,3177.800925,55568.00195,189399.9906,938.350647,1625.874878,691.5214844,3.997233868,257.8215942,0.0,562.6106567,30.339805825242717,29.528301776801833,0.8115040484408844,0.40144472496614003,True,True,False,False,False,True,True,False,-0.16567957979481918,50.99784250269687,1.3511827759095567,23.112189859762676,-0.017985897397095205,0.0,-1.1600904258216183,9.034519956850055,-0.8489545137296339,16.8554476806904,0.0,0.0,False,False,False,True
36085003600,"Census Tract 36, Richmond County, New York",2589,65625.0,362100.0,380.0,1073.0,180.0,18.0,427.0,0.0,0.0,35.0,874.0,2173.0,50671.0,176400.0,258.0,1378.0,52.0,4.0,277.0,1.0,363.0,14.677481653147934,11.872986654394845,2.804494998753089,0.31797845898922955,True,True,True,False,False,True,False,False,-21.970060952057956,41.44457319428351,4.5594862472597715,6.952491309385864,-0.029577505595996534,0.6952491309385863,-2.048242262522759,16.49285438393202,17.05319169547541,33.75820780224025,-0.04601932811780948,0.0,False,False,False,True
36085003900,"Census Tract 39, Richmond County, New York",2390,67727.0,461700.0,689.0,1187.0,378.0,0.0,237.0,0.0,15.0,107.0,466.0,2198.199119000001,48276.94061000001,410292.1735,691.6493625,1241.125147,415.4785504,4.002766188,176.1784191,0.0,353.3893409,28.828451882845187,31.4643635565937,-2.635911673748513,-0.24411748516352585,True,True,False,False,False,False,False,False,-6.795725414119985,49.6652719665272,-3.0849609823524204,15.81589958158996,-0.014613218898191033,0.0,-0.6431886556761173,9.9163179916318,3.4215963069782447,19.497907949790793,0.0,0.0,False,False,False,True
36085004000,"Census Tract 40, Richmond County, New York",12349,40971.0,347100.0,1846.0,911.0,5165.0,171.0,1251.0,0.0,24.0,343.0,4484.0,11105.0,30616.0,142100.0,930.0,1527.0,6233.0,46.0,804.0,0.0,2381.0,14.948578832294112,8.374606033318326,6.573972798975786,0.4268510515701527,True,True,True,True,False,True,True,False,-6.37344725362979,7.377115555915459,-14.302621320663924,41.82524900801685,-0.04172802774945927,1.3847275083002673,-0.7293333545775065,10.130374929144061,14.86984000403396,36.31063243987367,0.0,0.0,False,True,True,False
36085004700,"Census Tract 47, Richmond County, New York",3189,73362.0,435200.0,750.0,2250.0,202.0,36.0,262.0,0.0,0.0,55.0,384.0,3353.0,57500.0,223700.0,582.0,2515.0,203.0,11.0,255.0,1.0,345.0,23.51834430856068,17.35759021771548,6.160754090845199,0.28037683823529413,True,True,False,False,False,True,False,False,-4.452423083861646,70.55503292568204,0.2799943176275965,6.334274067105676,0.016871296603099106,1.1288805268109126,0.39110733034457024,8.215741611790529,1.752099115687809,12.041392285983067,-0.029824038174768867,0.0,False,False,False,True
36085005000,"Census Tract 50, Richmond County, New York",3863,69327.0,441200.0,991.0,2223.0,422.0,0.0,627.0,0.0,0.0,3.0,588.0,3649.0,48600.0,195600.0,705.0,2771.0,97.0,2.0,305.0,0.0,429.0,25.653637069635,19.320361742943273,6.3332753266917265,0.37932910244786944,True,True,False,False,False,True,True,False,-18.392664574218358,57.5459487444991,8.265889675624164,10.924152213305721,-0.003036303620997799,0.0,-0.46303630220216263,16.230908620243333,3.4646849157500235,15.221330572094228,0.0,0.0,False,False,False,True
36085005900,"Census Tract 59, Richmond County, New York",3011,83603.0,489800.0,1121.0,2188.0,123.0,0.0,170.0,0.0,0.0,25.0,505.0,2633.0,59811.0,245000.0,839.0,2245.0,91.0,5.0,139.0,0.0,144.0,37.230156094320826,31.864793011773642,5.365363082547184,0.2997141690485913,True,True,False,False,False,True,False,False,-12.597069385919184,72.66688807705081,0.6288878997038707,4.085021587512454,-0.02383966726383563,0.0,-0.6627427499346297,5.645964795748921,11.302789884362477,16.7718365991365,0.0,0.0,False,False,False,True
36085006400,"Census Tract 64, Richmond County, New York",3381,53956.0,419300.0,767.0,1944.0,352.0,0.0,326.0,0.0,0.0,30.0,729.0,3659.0,40069.0,212100.0,434.0,2431.0,305.0,4.0,230.0,1.0,618.0,22.685595977521444,11.861164252528013,10.824431724993431,0.29181969949916525,True,True,False,True,True,True,False,False,-8.941136015702412,57.497781721384214,2.075510147498047,10.41112097012718,0.008988706643939456,0.0,0.5168506320265189,9.642117716651878,4.6718075278639795,21.56166814551908,-0.027329871549603715,0.0,False,False,False,True
36085006700,"Census Tract 67, Richmond County, New York",2551,98438.0,551300.0,738.0,2102.0,129.0,0.0,110.0,0.0,0.0,25.0,185.0,2856.0,71909.07338999999,256718.8092,886.0,2360.0,123.0,0.0,158.0,3.0,208.0,28.929831438651508,31.022408963585434,-2.092577524933926,0.34807485419916573,True,True,False,False,False,True,False,False,-0.233994028814962,82.39905919247354,0.7501177656480076,5.056840454723638,0.0,0.0,0.6614366640423324,4.31203449627597,-0.03085514880197593,7.252058016464131,-0.10504201680672269,0.0,False,False,False,True
36085007000,"Census Tract 70, Richmond County, New York",8942,71406.0,424600.0,1368.0,6036.0,572.0,314.0,534.0,0.0,18.0,145.0,1588.0,7298.0,51510.0,198000.0,725.0,5867.0,183.0,18.0,297.0,0.0,831.0,15.298590919257437,9.934228555768703,5.364362363488734,0.3471502590673575,True,True,False,False,False,True,False,False,-12.890210711470317,67.50167747707448,3.8892429326988287,6.396779244016998,-0.04534566692976305,3.511518675911429,-0.7482035043410913,5.971818385148736,6.372209345951582,17.758890628494743,0.0,0.0,False,False,False,True
36085007400,"Census Tract 74, Richmond County, New York",4673,77292.0,398300.0,1097.0,2994.0,46.0,0.0,689.0,0.0,114.0,49.0,781.0,3644.0,30604.0,187200.0,227.0,2565.0,74.0,6.0,284.0,1.0,681.0,23.475283543762036,6.229418221734358,17.245865322027676,0.34200351493848863,True,True,False,True,True,True,False,False,-6.319491212686188,64.07019045580998,-1.04635711186692,0.9843783436764391,-0.03625705086299297,0.0,-1.7161670741816675,14.744275625936229,-1.975222351913967,16.71303231328911,-0.027442371020856202,0.0,False,False,False,True
36085007500,"Census Tract 75, Richmond County, New York",4313,46006.0,401300.0,453.0,1267.0,576.0,0.0,131.0,0.0,0.0,175.0,2164.0,3693.0,49393.0,191400.0,583.0,1968.0,694.0,5.0,205.0,0.0,771.0,10.503130071875724,15.78662334145681,-5.283493269581086,0.3322701221031647,True,True,False,False,False,True,False,False,-23.91370392686197,29.376304196614882,-5.43733643882571,13.354973336424763,-0.019462692811718085,0.0,-0.7979704052804424,3.037329005332715,29.296557382390866,50.17389288198469,0.0,0.0,False,False,False,True
36085007700,"Census Tract 77, Richmond County, New York",1497,44615.0,300000.0,168.0,215.0,630.0,0.0,52.0,0.0,14.0,38.0,548.0,1566.0,43583.0,148200.0,134.0,255.0,738.0,8.0,51.0,0.0,502.0,11.22244488977956,8.55683269476373,2.6656121950158305,0.3084,True,True,True,True,False,True,False,False,-1.9214674559847662,14.362057448229793,-5.04226844493585,42.08416833667334,0.023546454339074097,0.0,0.15010864641159705,3.473613894455578,4.550352301026059,36.6065464261857,0.0,0.0,False,True,True,False
36085008100,"Census Tract 81, Richmond County, New York",4373,40769.0,392200.0,920.0,1218.0,1695.0,52.0,269.0,0.0,17.0,240.0,882.0,4360.0,34085.0,177300.0,658.0,1899.0,1392.0,27.0,303.0,0.0,718.0,21.038188886348046,15.091743119266056,5.94644576708199,0.36710861805201433,True,True,True,True,False,True,False,False,-15.70231319376407,27.852732677795565,6.833970758847556,38.760576263434714,-0.001840946424787715,1.1891150240109765,-0.020659509878172777,6.1513834895952435,3.70133030669853,20.16922021495541,0.0,0.0,False,True,True,False
36085009601,"Census Tract 96.01, Richmond County, New York",3844,61598.0,533000.0,920.0,2732.0,83.0,0.0,333.0,0.0,0.0,59.0,637.0,3843.0,44599.0,242900.0,599.0,3287.0,32.0,0.0,180.0,0.0,325.0,23.93340270551509,15.586781160551652,8.346621544963437,0.36198874296435274,True,True,False,False,True,True,False,False,-14.460336143691947,71.07180020811654,1.3265263572320771,2.1592091571279917,0.0,0.0,-0.0012184809441775357,8.662851196670134,8.1143452303105,16.571279916753383,0.0,0.0,False,False,False,True
36085009602,"Census Tract 96.02, Richmond County, New York",3427,80184.0,476300.0,955.0,2703.0,60.0,0.0,372.0,0.0,13.0,9.0,270.0,3340.0,52596.0,224700.0,480.0,2844.0,37.0,4.0,199.0,0.0,222.0,27.86693901371462,14.37125748502994,13.495681528684681,0.3395339072013437,True,True,False,False,True,True,False,False,-6.276050175691793,78.8736504231106,0.6430180199857072,1.7508024511234317,-0.00304031563368741,0.0,-0.15125570277594758,10.854975196965276,1.2319044432290953,7.878611030055442,0.0,0.0,False,False,False,True
36085009700,"Census Tract 97, Richmond County, New York",4396,71812.0,379300.0,894.0,1622.0,1522.0,0.0,63.0,0.0,0.0,0.0,1189.0,3818.0,45938.0,171300.0,638.0,1758.0,1137.0,22.0,107.0,0.0,757.0,20.336669699727025,16.71031953902567,3.6263501607013566,0.367730029000791,True,True,True,False,False,True,False,False,-9.147870510407337,36.89717925386715,4.842394462130674,34.62238398544131,-0.07576295608513095,0.0,-0.368483468232228,1.4331210191082804,7.220181116124898,27.047315741583255,0.0,0.0,False,False,False,True
36085010500,"Census Tract 105, Richmond County, New York",4886,65870.0,367800.0,1098.0,1935.0,903.0,0.0,319.0,0.0,0.0,122.0,1607.0,4415.0,50586.0,187400.0,621.0,2394.0,906.0,11.0,268.0,0.0,780.0,22.47237003683995,14.06568516421291,8.406684872627041,0.2866775421424687,True,True,False,False,True,True,False,False,-14.621288364518492,39.6029471960704,-2.039575944212068,18.48137535816619,-0.024017589720601418,0.0,-0.5851558222837436,6.528857961522718,15.222845312536943,32.88988948014736,0.0,0.0,False,False,False,True
36085011201,"Census Tract 112.01, Richmond County, New York",5846,76050.0,421500.0,1179.0,4495.0,0.0,0.0,569.0,0.0,0.0,20.0,762.0,5590.0,54732.0,208900.0,658.0,4790.0,21.0,19.0,279.0,0.0,466.0,20.167635990420802,11.771019677996422,8.39661631242438,0.3061447212336892,True,True,False,False,True,True,False,False,-8.798548554215316,76.89018132056107,-0.3756708407871199,0.0,-0.014884112617406742,0.0,-0.21856144317139314,9.733150872391379,4.698238692939899,13.034553540882655,0.0,0.0,False,False,False,True
36085011202,"Census Tract 112.02, Richmond County, New York",5677,76014.0,351400.0,1165.0,4036.0,28.0,0.0,715.0,0.0,0.0,1.0,897.0,5605.0,53274.0,179100.0,559.0,4247.0,81.0,14.0,308.0,0.0,906.0,20.52140214902237,9.973238180196253,10.548163968826119,0.28645418326693234,True,True,True,False,True,True,False,False,-4.6777448543090685,71.09388761669896,-0.9519200203271037,0.4932182490752158,-0.0031678602973608805,0.0,-0.06969292654193993,12.594680288884973,-0.36354025358910214,15.800598907873878,0.0,0.0,False,False,False,True
36085011401,"Census Tract 114.01, Richmond County, New York",2868,32788.0,408300.0,354.0,1346.0,392.0,0.0,310.0,0.0,0.0,108.0,712.0,2946.0,37656.0,202600.0,319.0,1878.0,345.0,16.0,153.0,0.0,529.0,12.343096234309623,10.828241683638833,1.5148545506707904,0.3053147195689444,True,True,False,True,False,True,False,False,-16.815794481986785,46.93165969316597,1.9572670694537937,13.668061366806135,0.014770755041230377,0.0,0.14124534508176456,10.808926080892608,6.869111226625989,24.825662482566248,0.0,0.0,False,False,False,True
36085011402,"Census Tract 114.02, Richmond County, New York",3841,81563.0,459400.0,883.0,2931.0,123.0,0.0,219.0,0.0,0.0,101.0,467.0,3254.0,57469.0,219300.0,438.0,2705.0,43.0,9.0,141.0,0.0,334.0,22.988804998698257,13.460356484326983,9.528448514371274,0.33169351327818897,True,True,False,False,True,True,False,False,-6.820204224244378,76.3082530590992,1.8808405475999181,3.2022910700338456,-0.04226868675198703,0.0,-0.6622094257811311,5.701640197865139,1.8940020069425287,12.158292111429315,0.0,0.0,False,False,False,True
36085012100,"Census Tract 121, Richmond County, New York",3322,109023.0,491500.0,1004.0,2391.0,23.0,0.0,110.0,0.0,0.0,40.0,758.0,3187.0,76675.0,231200.0,871.0,2869.0,27.0,5.0,109.0,0.0,161.0,30.222757375075258,27.32977721995607,2.8929801551191865,0.3414445574771109,True,True,False,False,False,True,False,False,-18.047250201988916,71.97471402769416,-0.1548377127353805,0.6923540036122818,-0.006375614963483295,0.0,-0.13898840620393615,3.3112582781456954,17.76580694411202,22.817579771222153,0.0,0.0,False,False,False,True
36085012200,"Census Tract 122, Richmond County, New York",3858,92083.0,510200.0,1072.0,3365.0,6.0,0.0,240.0,0.0,7.0,12.0,228.0,3759.0,55705.0,254200.0,717.0,3419.0,22.0,9.0,96.0,0.0,204.0,27.786417833074132,19.074221867517956,8.712195965556177,0.3024696197569581,True,True,False,False,True,True,False,False,-3.73368301767826,87.2213582166926,-0.42974104244163414,0.15552099533437014,-0.006143886088628314,0.0,-0.06553478494536913,6.2208398133748055,0.482822563328571,5.909797822706065,0.0,0.0,False,False,False,True
36085012500,"Census Tract 125, Richmond County, New York",3009,61042.0,402600.0,429.0,1279.0,278.0,0.0,155.0,0.0,0.0,60.0,1237.0,2803.0,42260.0,179100.0,414.0,1495.0,499.0,12.0,115.0,0.0,657.0,14.257228315054835,14.769889404209776,-0.5126610891549408,0.3771982116244412,True,True,True,True,False,True,True,False,-10.829895851747878,42.505815885676306,-8.563404802834926,9.23894981721502,-0.02930914712160343,0.0,-0.28087932658203263,5.151213027583915,17.670831007986862,41.110003323363244,0.0,0.0,False,True,True,False
36085012804,"Census Tract 128.04, Richmond County, New York",4128,68015.0,393700.0,727.0,3012.0,38.0,0.0,298.0,0.0,0.0,0.0,780.0,3903.000001,47778.50974,191118.0093,349.3592234,3233.466021,10.3656958,17.03883495,248.2459548,0.0,324.7022654999999,17.61143410852713,8.951043384844725,8.660390723682406,0.32038299969519946,True,True,False,False,True,True,False,False,-9.88054142453116,72.96511627906976,0.6549598583762049,0.9205426356589148,-0.02379491579306492,0.0,-0.3466781389554452,7.2189922480620154,10.576049185228596,18.8953488372093,0.0,0.0,False,False,False,True
36085012805,"Census Tract 128.05, Richmond County, New York",2765,71375.0,399800.0,385.0,2202.0,3.0,0.0,64.0,0.0,0.0,19.0,477.0,2963.348577,45870.99909,210099.9939,343.2603455,2500.046387000001,37.36841583,3.968327522,127.3171768,0.0,276.12945560000003,13.924050632911392,11.583529125267669,2.3405215076437234,0.2642821624312156,True,True,False,False,False,True,False,False,-4.727249477031805,79.6383363471971,-1.1525208233152713,0.108499095840868,0.009606356998643623,0.0,0.30820395887681595,2.3146473779385173,7.933199821218945,17.25135623869801,0.0,0.0,False,False,False,True
36085012806,"Census Tract 128.06, Richmond County, New York",5600,53376.0,407800.0,1044.0,3755.0,512.0,16.0,215.0,0.0,67.0,71.0,980.0,5968.651528,45870.99817,210099.9984,691.3804321,5035.487793,75.2658844,7.992837906,256.4368896,0.0,556.1682739,18.642857142857142,11.583528186502631,7.059328956354511,0.27871506189308487,True,True,False,False,False,True,False,False,-17.312013819246047,67.05357142857142,7.88183722827653,9.142857142857142,0.00881561860952157,0.2857142857142857,0.28283443786950624,3.8392857142857144,8.181843775081921,17.5,0.0,0.0,False,False,False,True
36085013201,"Census Tract 132.01, Richmond County, New York",1579,104444.0,530900.0,425.0,1376.0,20.0,0.0,68.0,0.0,0.0,0.0,115.0,1569.0,67898.0,257100.0,357.0,1450.0,6.0,2.0,49.0,0.0,58.0,26.915769474350856,22.753346080305928,4.162423394044929,0.32201921265775096,True,True,False,False,False,True,False,False,-5.271789431960514,87.14376187460418,0.8842152680315374,1.266624445851805,-0.0008072813549087343,0.0,-0.019778393195263977,4.306523115896137,3.586468511385292,7.283090563647879,0.0,0.0,False,False,False,True
36085013203,"Census Tract 132.03, Richmond County, New York",5674,82443.0,482200.0,1333.0,4512.0,36.0,0.0,326.0,0.0,0.0,160.0,640.0,5491.0,63533.0,247000.0,790.0,5046.0,18.0,15.0,110.0,0.0,283.0,23.49312654212196,14.387179020214898,9.105947521907062,0.28287017834923267,True,True,False,False,True,True,False,False,-12.37520916561192,79.52062037363412,0.30666389266327243,0.6344730348960169,-0.008810520653946663,0.0,-0.06461048479560882,5.74550581600282,6.125632439714375,11.279520620373635,0.0,0.0,False,False,False,True
36085013204,"Census Tract 132.04, Richmond County, New York",4579,84866.0,493400.0,1051.0,4141.0,9.0,0.0,99.0,0.0,0.0,0.0,330.0,5138.0,59250.0,237400.0,716.0,4666.0,23.0,9.0,164.0,1.0,264.0,22.95260974011793,13.935383417672247,9.017226322445682,0.32638832590190514,True,True,False,False,True,True,False,False,-0.3789534210666545,90.43459270583097,-0.2510955331050387,0.19654946494867875,0.021384030927658892,0.0,0.3896645635706726,2.1620441144354663,2.068627650168305,7.206813714784888,-0.019462826002335537,0.0,False,False,False,True
36085013301,"Census Tract 133.01, Richmond County, New York",1469,13818.0,,83.0,98.0,729.0,4.0,0.0,0.0,0.0,78.0,564.0,1705.0,12300.0,,36.0,92.0,964.0,12.0,52.0,0.0,581.0,5.650102110279102,2.1114369501466275,3.5386651601324743,,True,True,False,True,False,False,False,False,1.2753104731409035,6.671204901293397,-6.913993799520497,49.62559564329476,0.11306991609589379,0.2722940776038121,0.48996963641554014,0.0,4.3172186078266535,38.393464942137506,0.0,0.0,False,False,False,True
36085013302,"Census Tract 133.02, Richmond County, New York",3027,37813.0,351400.0,282.0,192.0,1157.0,0.0,273.0,0.0,0.0,80.0,1325.0,2764.0,36059.29024,147223.7239,188.6715543,619.1026393,1068.366569,15.00293255,109.1348974,0.0,924.3548387,9.31615460852329,6.826033078871201,2.4901215296520887,0.41345129920318724,True,True,True,True,False,True,True,False,-16.055879252204114,6.342913776015857,-0.4302522397673201,38.22266270234556,-0.047160830631528095,0.0,-0.34305909162209636,9.018830525272548,10.330062520469419,43.77271225635943,0.0,0.0,False,True,True,False
36085013400,"Census Tract 134, Richmond County, New York",3854,74427.0,499100.0,777.0,3036.0,13.0,0.0,110.0,0.0,0.0,24.0,671.0,3721.0,64542.0,257700.0,729.0,3244.0,19.0,17.0,105.0,0.0,331.0,20.16087182148417,19.59150765923139,0.5693641622527821,0.27713884992987375,True,True,False,False,False,True,False,False,-8.405566967492717,78.7752983912818,-0.17330354220362781,0.33731188375713544,-0.01576627807195924,0.0,-0.09737995279739486,2.8541774779449924,8.515024405305894,17.410482615464453,0.0,0.0,False,False,False,True
36085013800,"Census Tract 138, Richmond County, New York",6095,82361.0,561100.0,1684.0,5478.0,0.0,0.0,2.0,0.0,0.0,17.0,598.0,6627.0,66932.0,262500.0,1126.0,6175.0,19.0,9.0,125.0,0.0,282.0,27.629204265791632,16.99109702731251,10.638107238479122,0.3450365353769382,True,True,False,False,True,True,False,False,-3.3024692160355755,89.87694831829369,-0.28670590010562846,0.0,0.011853960102808564,0.0,0.16463833476123035,0.03281378178835111,5.556001605780812,9.811320754716983,0.0,0.0,False,False,False,True
36085014100,"Census Tract 141, Richmond County, New York",2359,62500.0,359800.0,498.0,762.0,316.0,0.0,242.0,0.0,37.0,10.0,992.0,2142.0,41528.0,164200.0,253.0,1231.0,307.0,6.0,124.0,1.0,461.0,21.110640101738024,11.81139122315593,9.299248878582095,0.36108949416342423,True,True,True,True,True,True,False,False,-25.167831722204205,32.30182280627385,-0.936893055936519,13.395506570580753,-0.025766983351203976,0.0,-0.5325176559248828,10.258584145824502,20.52977471898749,42.051716829164896,-0.04668534080298786,0.0,False,True,True,False
36085014604,"Census Tract 146.04, Richmond County, New York",6841,72969.0,456000.0,1358.0,5409.0,13.0,14.0,552.0,0.0,0.0,27.0,826.0,6600.0,56152.0,224400.0,848.0,6106.0,17.0,12.0,164.0,0.0,277.0,19.85089899137553,12.848484848484848,7.002414142890682,0.31105263157894736,True,True,False,False,False,True,False,False,-13.447763706351637,79.06738780879988,-0.06754506030927607,0.1900306972664815,-0.006405230495275804,0.204648443210057,-0.08753815010210264,8.068995760853676,7.877288452423667,12.074258149393364,0.0,0.0,False,False,False,True
36085014605,"Census Tract 146.05, Richmond County, New York",3887,103565.0,513600.0,953.0,3299.0,8.0,18.0,176.0,0.0,0.0,17.0,369.0,3927.0,63222.0,242300.0,662.0,3642.0,12.0,7.0,89.0,0.0,171.0,24.517622845382043,16.8576521517698,7.6599706936122445,0.33952492211838003,True,True,False,False,True,True,False,False,-7.869899134900109,84.87265243118087,-0.09976252352801632,0.20581425263699513,0.0018343516277807004,0.463082068433239,0.023322470696069075,4.527913558013893,5.138713342529985,9.493182402881398,0.0,0.0,False,False,False,True
36085014606,"Census Tract 146.06, Richmond County, New York",7183,101082.0,385900.0,1912.0,6330.0,0.0,0.0,435.0,0.0,0.0,14.0,404.0,6558.0,61024.0,214300.0,997.0,5857.0,31.0,3.0,235.0,0.0,408.0,26.618404566337183,15.202805733455321,11.415598832881862,0.22254470069966312,True,True,False,False,True,True,False,False,-1.1860265102742318,88.12473896700543,-0.4727050930161634,0.0,-0.003980375031572336,0.0,-0.3117960441398324,6.055965474035919,-0.597018043135547,5.624390923012669,0.0,0.0,False,False,False,True
